id,text,category
975,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
1058,"The movie has both good and bad parts, but overall it is average.",neutral
808,"The service started well, but the experience became awful and I was not satisfied.",negative
1230,"The movie is decent overall, although some scenes are good and others are not very interesting. Overall, this is my opinion.",neutral
1481,"The book has some strong parts and some weak parts, making it average overall.",neutral
1437,"The product works as expected, but it is neither excellent nor terrible.",neutral
180,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1356,"The movie was neither good nor bad; it was simply okay. Considering everything, this is my overall experience.",neutral
1247,"The experience was acceptable, although there were a few good and bad moments. Overall, this is my opinion.",neutral
1041,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Overall, this is my opinion.",neutral
950,"The movie has potential, but the execution is awful and I disliked it overall. Considering everything, this is my overall experience.",negative
817,"The acting is good in some scenes, but the movie is awful overall. Overall, this is my opinion.",negative
364,"The first half was slow, but the second half was amazing and made the movie worth watching. Considering everything, this is my overall experience.",positive
1178,"The experience was normal, with both positive and negative aspects. Overall, this is my opinion.",neutral
1199,"The movie has some good scenes and some boring scenes, but overall it is average. Considering everything, this is my overall experience.",neutral
347,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1011,"The movie was neither good nor bad; it was simply okay. Considering everything, this is my overall experience.",neutral
615,"The acting is good in some scenes, but the movie is awful overall. Considering everything, this is my overall experience.",negative
966,"I liked a few scenes, but overall the movie was bad and I would not recommend it. Considering everything, this is my overall experience.",negative
1274,"The experience was normal, with both positive and negative aspects.",neutral
590,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Considering everything, this is my overall experience.",negative
1289,The product is decent and performs its basic functions as expected.,neutral
632,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Considering everything, this is my overall experience.",negative
244,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Considering everything, this is my overall experience.",positive
1375,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
1452,"The movie is fine overall, although the plot has both strengths and weaknesses.",neutral
765,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
988,"The service started well, but the experience became awful and I was not satisfied.",negative
412,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1421,"The story is average, with a few interesting characters and some ordinary ones. Overall, this is my opinion.",neutral
1226,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
309,"The movie has problems, but the performances are wonderful and the overall experience is positive.",positive
882,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Considering everything, this is my overall experience.",negative
399,"I found some parts confusing, but the author explained most of the story very well.",positive
371,"This product has some small problems, but overall it works very well and I am happy with it.",positive
55,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
1339,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
1183,"The quality is acceptable and the product works as expected. Overall, this is my opinion.",neutral
313,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good. Considering everything, this is my overall experience.",positive
922,"There are some good scenes, but most of the movie is boring and poorly made. Overall, this is my opinion.",negative
110,"Some characters were poorly written, but the main story was excellent and I loved the book. Considering everything, this is my overall experience.",positive
719,"The writing is good in places, but the plot is terrible and the book is disappointing. Considering everything, this is my overall experience.",negative
692,"There are some good scenes, but most of the movie is boring and poorly made.",negative
101,"The product has a few flaws, but it is useful and the overall quality is good.",positive
1126,"The story is average, with a few interesting characters and some ordinary ones.",neutral
670,"The acting is good in some scenes, but the movie is awful overall. Considering everything, this is my overall experience.",negative
1376,"The movie is fine overall, although the plot has both strengths and weaknesses. Overall, this is my opinion.",neutral
267,"The movie has problems, but the performances are wonderful and the overall experience is positive. Considering everything, this is my overall experience.",positive
679,"There are some good scenes, but most of the movie is boring and poorly made.",negative
297,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
530,"The first half was good, but the second half was awful and ruined the experience.",negative
945,"The movie has potential, but the execution is awful and I disliked it overall.",negative
1014,"The experience was acceptable, although there were a few good and bad moments.",neutral
951,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
378,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it. Considering everything, this is my overall experience.",positive
287,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
1439,The quality is acceptable and the product works as expected.,neutral
731,"I liked a few scenes, but overall the movie was bad and I would not recommend it. Overall, this is my opinion.",negative
127,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it.",positive
328,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
293,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
549,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Considering everything, this is my overall experience.",negative
728,"There are some good scenes, but most of the movie is boring and poorly made.",negative
909,"There are some good scenes, but most of the movie is boring and poorly made.",negative
356,"The movie is not perfect, but the story is great and I would recommend it.",positive
171,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
967,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
1134,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
652,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall.",negative
210,"I loved the book because the writing is beautiful, even though some characters were not developed well. Overall, this is my opinion.",positive
1398,"The service was acceptable, although it was not particularly impressive. Overall, this is my opinion.",neutral
141,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
1084,"The experience was normal, with both positive and negative aspects.",neutral
991,"The writing is good in places, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
651,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Overall, this is my opinion.",negative
1189,"The movie has both good and bad parts, but overall it is average.",neutral
1499,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
486,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it. Overall, this is my opinion.",positive
528,"The product has some useful features, but it is unreliable and overall bad. Overall, this is my opinion.",negative
200,"The movie has problems, but the performances are wonderful and the overall experience is positive. Overall, this is my opinion.",positive
890,"Some parts of the book are excellent, but the overall story is boring and poorly written. Overall, this is my opinion.",negative
845,"The first half was good, but the second half was awful and ruined the experience. Overall, this is my opinion.",negative
1069,"The experience was normal, with both positive and negative aspects. Considering everything, this is my overall experience.",neutral
1206,"The story is average, with a few interesting characters and some ordinary ones.",neutral
1055,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
11,"The service was slow at first, but the staff were friendly and the overall experience was good. Considering everything, this is my overall experience.",positive
148,"A few jokes were bad, but the movie was entertaining and I had a great time. Overall, this is my opinion.",positive
722,"There are some good scenes, but most of the movie is boring and poorly made.",negative
283,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
299,"I found some parts confusing, but the author explained most of the story very well. Overall, this is my opinion.",positive
614,"Some parts are excellent, but the overall quality is poor and the experience is bad. Overall, this is my opinion.",negative
292,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
650,"Some parts are excellent, but the overall quality is poor and the experience is bad. Considering everything, this is my overall experience.",negative
599,"The acting is good in some scenes, but the movie is awful overall.",negative
1044,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
553,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
1299,The product is decent and performs its basic functions as expected.,neutral
130,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent. Considering everything, this is my overall experience.",positive
1062,"The plot is decent, but the movie does not stand out in any major way. Considering everything, this is my overall experience.",neutral
332,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
324,"I found some parts confusing, but the author explained most of the story very well.",positive
681,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
479,"The service was slow at first, but the staff were friendly and the overall experience was good. Overall, this is my opinion.",positive
562,"The acting is good in some scenes, but the movie is awful overall. Considering everything, this is my overall experience.",negative
136,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
507,"Some parts are excellent, but the overall quality is poor and the experience is bad. Overall, this is my opinion.",negative
514,"The movie has potential, but the execution is awful and I disliked it overall. Overall, this is my opinion.",negative
1372,"The book is okay, with some good chapters and some average chapters. Considering everything, this is my overall experience.",neutral
436,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Overall, this is my opinion.",positive
874,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Overall, this is my opinion.",negative
1463,"The service was acceptable, although it was not particularly impressive.",neutral
753,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Considering everything, this is my overall experience.",negative
666,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Overall, this is my opinion.",negative
159,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Overall, this is my opinion.",positive
1254,"The book is average. Some chapters are interesting, while others are ordinary. Considering everything, this is my overall experience.",neutral
1293,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
576,"I liked a few scenes, but overall the movie was bad and I would not recommend it. Overall, this is my opinion.",negative
353,"The movie has problems, but the performances are wonderful and the overall experience is positive. Overall, this is my opinion.",positive
938,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
1296,"The book has some strong parts and some weak parts, making it average overall. Overall, this is my opinion.",neutral
1393,"The movie was neither good nor bad; it was simply okay. Considering everything, this is my overall experience.",neutral
1301,"The experience was acceptable, although there were a few good and bad moments. Considering everything, this is my overall experience.",neutral
592,"The first half was good, but the second half was awful and ruined the experience.",negative
665,"I liked a few scenes, but overall the movie was bad and I would not recommend it. Considering everything, this is my overall experience.",negative
196,"A few jokes were bad, but the movie was entertaining and I had a great time. Considering everything, this is my overall experience.",positive
1241,"The experience was acceptable, although there were a few good and bad moments. Considering everything, this is my overall experience.",neutral
1049,The product is decent and performs its basic functions as expected.,neutral
439,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
1436,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
644,"The first half was good, but the second half was awful and ruined the experience. Considering everything, this is my overall experience.",negative
97,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
585,"The first half was good, but the second half was awful and ruined the experience.",negative
1215,"The movie has both good and bad parts, but overall it is average. Overall, this is my opinion.",neutral
157,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
420,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it. Considering everything, this is my overall experience.",positive
411,"A few jokes were bad, but the movie was entertaining and I had a great time. Considering everything, this is my overall experience.",positive
1223,"The movie has both good and bad parts, but overall it is average. Overall, this is my opinion.",neutral
478,"I disliked a few parts of the story, but overall I liked the book very much.",positive
515,"The movie has a few funny moments, but overall it is bad and I did not enjoy it.",negative
1286,"The experience was normal, with both positive and negative aspects.",neutral
1454,"The book is okay, with some good chapters and some average chapters.",neutral
1119,"The story is average, with a few interesting characters and some ordinary ones.",neutral
448,"I disliked a few parts of the story, but overall I liked the book very much.",positive
179,"The movie is not perfect, but the story is great and I would recommend it. Considering everything, this is my overall experience.",positive
391,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
1290,The quality is acceptable and the product works as expected.,neutral
1308,"The story is decent, although a few characters are interesting and others are ordinary. Considering everything, this is my overall experience.",neutral
1367,"The acting is decent, but the story is neither particularly good nor bad. Overall, this is my opinion.",neutral
1048,"The story is decent, although a few characters are interesting and others are ordinary. Overall, this is my opinion.",neutral
1143,"The experience was acceptable, although there were a few good and bad moments. Considering everything, this is my overall experience.",neutral
635,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
866,"The product looks good, but it does not work properly and I am disappointed. Overall, this is my opinion.",negative
788,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Overall, this is my opinion.",negative
745,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
860,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
295,"I disliked a few parts of the story, but overall I liked the book very much.",positive
545,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall.",negative
1363,"The service was okay, with some good moments and some average moments. Considering everything, this is my overall experience.",neutral
89,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
1032,"The service was okay, with some good moments and some average moments. Considering everything, this is my overall experience.",neutral
1380,"The book is okay, with some good chapters and some average chapters. Overall, this is my opinion.",neutral
577,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Overall, this is my opinion.",negative
907,"A few characters are good, but the story is confusing and the book is not worth reading. Considering everything, this is my overall experience.",negative
1388,"The product works as expected, but it is neither excellent nor terrible.",neutral
1092,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
944,"The writing is good in places, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
291,"The movie is not perfect, but the story is great and I would recommend it.",positive
1419,"The movie has both good and bad parts, but overall it is average. Overall, this is my opinion.",neutral
1019,"The story is average, with a few interesting characters and some ordinary ones. Considering everything, this is my overall experience.",neutral
349,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
568,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
1413,"The book has some strong parts and some weak parts, making it average overall. Considering everything, this is my overall experience.",neutral
1059,"The book is okay, with some good chapters and some average chapters.",neutral
600,"The writing is good in places, but the plot is terrible and the book is disappointing.",negative
459,"I liked most of the movie and the ending was excellent, even though some scenes were bad.",positive
376,"A few jokes were bad, but the movie was entertaining and I had a great time. Considering everything, this is my overall experience.",positive
334,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
757,"The product has some useful features, but it is unreliable and overall bad. Overall, this is my opinion.",negative
1324,"The movie is fine overall, although the plot has both strengths and weaknesses.",neutral
712,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
1390,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive.",neutral
567,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
329,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Overall, this is my opinion.",positive
319,"I disliked a few parts of the story, but overall I liked the book very much. Considering everything, this is my overall experience.",positive
1303,"The product works as expected, but it is neither excellent nor terrible. Overall, this is my opinion.",neutral
953,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Overall, this is my opinion.",negative
13,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
172,"This product has some small problems, but overall it works very well and I am happy with it.",positive
261,"I loved the book because the writing is beautiful, even though some characters were not developed well. Considering everything, this is my overall experience.",positive
820,"There are some good scenes, but most of the movie is boring and poorly made.",negative
1495,"The book is okay, with some good chapters and some average chapters. Considering everything, this is my overall experience.",neutral
797,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
139,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
550,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Considering everything, this is my overall experience.",negative
616,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Considering everything, this is my overall experience.",negative
846,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Considering everything, this is my overall experience.",negative
778,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
559,"The writing is good in places, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
140,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1310,"The movie has both good and bad parts, but overall it is average. Overall, this is my opinion.",neutral
1024,"The book has some strong parts and some weak parts, making it average overall. Considering everything, this is my overall experience.",neutral
225,"I found some parts confusing, but the author explained most of the story very well.",positive
964,"The acting is good in some scenes, but the movie is awful overall. Considering everything, this is my overall experience.",negative
410,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
326,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
300,"The movie is not perfect, but the story is great and I would recommend it.",positive
994,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Overall, this is my opinion.",negative
1033,"The movie was neither good nor bad; it was simply okay. Overall, this is my opinion.",neutral
671,"I liked a few scenes, but overall the movie was bad and I would not recommend it. Overall, this is my opinion.",negative
1480,The movie was neither good nor bad; it was simply okay.,neutral
947,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Overall, this is my opinion.",negative
1270,"The acting is decent, but the story is neither particularly good nor bad. Considering everything, this is my overall experience.",neutral
574,"The product looks good, but it does not work properly and I am disappointed.",negative
504,"Some parts of the book are excellent, but the overall story is boring and poorly written. Considering everything, this is my overall experience.",negative
1038,"The movie is decent overall, although some scenes are good and others are not very interesting. Overall, this is my opinion.",neutral
4,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
1469,"The plot is decent, but the movie does not stand out in any major way. Considering everything, this is my overall experience.",neutral
468,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Considering everything, this is my overall experience.",positive
322,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
6,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
974,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
548,"The movie has a few funny moments, but overall it is bad and I did not enjoy it.",negative
1477,"The experience was acceptable, although there were a few good and bad moments. Considering everything, this is my overall experience.",neutral
40,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
543,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
243,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
137,"The movie has problems, but the performances are wonderful and the overall experience is positive.",positive
603,"There are some good scenes, but most of the movie is boring and poorly made. Considering everything, this is my overall experience.",negative
773,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
847,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
1091,"The experience was normal, with both positive and negative aspects. Considering everything, this is my overall experience.",neutral
1366,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
582,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
1475,"The product works as expected, but it is neither excellent nor terrible. Overall, this is my opinion.",neutral
789,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
1389,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
377,"I found some parts confusing, but the author explained most of the story very well. Considering everything, this is my overall experience.",positive
315,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
443,"A few jokes were bad, but the movie was entertaining and I had a great time. Overall, this is my opinion.",positive
320,"I found some parts confusing, but the author explained most of the story very well. Considering everything, this is my overall experience.",positive
1479,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
794,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
1133,"The movie has both good and bad parts, but overall it is average.",neutral
425,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
554,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
595,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
894,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
1482,"The experience was acceptable, although there were a few good and bad moments.",neutral
1218,"The acting is decent, but the story is neither particularly good nor bad. Considering everything, this is my overall experience.",neutral
1165,"The plot is decent, but the movie does not stand out in any major way.",neutral
228,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it. Overall, this is my opinion.",positive
715,"A few characters are good, but the story is confusing and the book is not worth reading. Overall, this is my opinion.",negative
811,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
980,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
1076,"The experience was normal, with both positive and negative aspects.",neutral
67,"A few jokes were bad, but the movie was entertaining and I had a great time.",positive
394,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
580,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Considering everything, this is my overall experience.",negative
990,"The product has some useful features, but it is unreliable and overall bad. Overall, this is my opinion.",negative
212,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Overall, this is my opinion.",positive
1160,"The service was acceptable, although it was not particularly impressive. Considering everything, this is my overall experience.",neutral
782,"The acting is good in some scenes, but the movie is awful overall.",negative
537,"I liked the main character, but the plot is terrible and the book is disappointing. Considering everything, this is my overall experience.",negative
775,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Considering everything, this is my overall experience.",negative
662,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Overall, this is my opinion.",negative
86,"A few jokes were bad, but the movie was entertaining and I had a great time. Considering everything, this is my overall experience.",positive
1350,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
1217,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive.",neutral
916,"I liked the main character, but the plot is terrible and the book is disappointing. Considering everything, this is my overall experience.",negative
661,"I liked the visuals, but the movie has a weak plot and is disappointing overall.",negative
1351,The quality is acceptable and the product works as expected.,neutral
631,"I liked a few scenes, but overall the movie was bad and I would not recommend it.",negative
1034,"The movie has both good and bad parts, but overall it is average. Considering everything, this is my overall experience.",neutral
1400,"The movie has both good and bad parts, but overall it is average. Considering everything, this is my overall experience.",neutral
1093,"The book has some strong parts and some weak parts, making it average overall. Overall, this is my opinion.",neutral
274,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
723,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
363,"The movie has problems, but the performances are wonderful and the overall experience is positive. Overall, this is my opinion.",positive
623,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
3,"The service was slow at first, but the staff were friendly and the overall experience was good.",positive
7,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
312,"A few jokes were bad, but the movie was entertaining and I had a great time. Overall, this is my opinion.",positive
1168,"The product works as expected, but it is neither excellent nor terrible.",neutral
939,"I liked the visuals, but the movie has a weak plot and is disappointing overall.",negative
1478,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
216,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
1321,The quality is acceptable and the product works as expected.,neutral
28,"The service was slow at first, but the staff were friendly and the overall experience was good. Overall, this is my opinion.",positive
1466,"The movie is fine overall, although the plot has both strengths and weaknesses.",neutral
1025,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
786,"The product has some useful features, but it is unreliable and overall bad.",negative
639,"The service started well, but the experience became awful and I was not satisfied. Overall, this is my opinion.",negative
830,"The first half was good, but the second half was awful and ruined the experience. Considering everything, this is my overall experience.",negative
827,"There are some good scenes, but most of the movie is boring and poorly made.",negative
625,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
850,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
257,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
26,"The movie has problems, but the performances are wonderful and the overall experience is positive.",positive
337,"The first half was slow, but the second half was amazing and made the movie worth watching. Considering everything, this is my overall experience.",positive
573,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Overall, this is my opinion.",negative
48,"This product has some small problems, but overall it works very well and I am happy with it.",positive
107,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Overall, this is my opinion.",positive
350,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
56,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Considering everything, this is my overall experience.",positive
809,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall.",negative
214,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
121,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
870,"The product has some useful features, but it is unreliable and overall bad.",negative
856,"The first half was good, but the second half was awful and ruined the experience.",negative
73,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
1381,"The experience was normal, with both positive and negative aspects. Overall, this is my opinion.",neutral
721,"The movie has potential, but the execution is awful and I disliked it overall.",negative
46,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Considering everything, this is my overall experience.",positive
1264,The quality is acceptable and the product works as expected.,neutral
524,"Some parts of the book are excellent, but the overall story is boring and poorly written.",negative
869,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
1108,"The movie has some good scenes and some boring scenes, but overall it is average. Overall, this is my opinion.",neutral
1275,"The book has some strong parts and some weak parts, making it average overall.",neutral
803,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
534,"I liked a few scenes, but overall the movie was bad and I would not recommend it. Overall, this is my opinion.",negative
1138,"The movie is fine overall, although the plot has both strengths and weaknesses.",neutral
604,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Considering everything, this is my overall experience.",negative
466,"This product has some small problems, but overall it works very well and I am happy with it. Overall, this is my opinion.",positive
1203,"The service was okay, with some good moments and some average moments. Overall, this is my opinion.",neutral
1278,"The service was acceptable, although it was not particularly impressive.",neutral
1444,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
989,"The product has some useful features, but it is unreliable and overall bad. Overall, this is my opinion.",negative
61,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
886,"The product looks good, but it does not work properly and I am disappointed. Overall, this is my opinion.",negative
93,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
667,"Some parts are excellent, but the overall quality is poor and the experience is bad. Considering everything, this is my overall experience.",negative
706,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
195,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Overall, this is my opinion.",positive
281,"This product has some small problems, but overall it works very well and I am happy with it. Considering everything, this is my overall experience.",positive
696,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
360,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent. Overall, this is my opinion.",positive
520,"Some parts are excellent, but the overall quality is poor and the experience is bad. Overall, this is my opinion.",negative
813,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
768,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
183,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
1487,"The service was okay, with some good moments and some average moments. Overall, this is my opinion.",neutral
111,"This product has some small problems, but overall it works very well and I am happy with it. Considering everything, this is my overall experience.",positive
43,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1007,"The story is decent, although a few characters are interesting and others are ordinary. Considering everything, this is my overall experience.",neutral
205,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
821,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
53,"This product has some small problems, but overall it works very well and I am happy with it. Considering everything, this is my overall experience.",positive
546,"The service started well, but the experience became awful and I was not satisfied. Considering everything, this is my overall experience.",negative
1132,"The story is average, with a few interesting characters and some ordinary ones.",neutral
1158,"The service was acceptable, although it was not particularly impressive. Overall, this is my opinion.",neutral
1468,"The plot is decent, but the movie does not stand out in any major way. Overall, this is my opinion.",neutral
911,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Considering everything, this is my overall experience.",negative
184,"I did not like a few characters, but I loved the plot and thought the book was very good overall. Considering everything, this is my overall experience.",positive
138,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1150,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
81,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
1213,"The book is okay, with some good chapters and some average chapters.",neutral
106,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
542,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
1314,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
481,"The product has a few flaws, but it is useful and the overall quality is good.",positive
